date	hour	precip	drivers_onduty	drivers_occupied	t_onduty	t_occupied	n_pass	n_trip	n_mile	earnings
2010-01-12	12	NA	9693	9693	6679.70611111	4315.23972222	37140	23441	53798.4374032	226347.524894
2010-01-12	13	NA	9719	9718	6620.62166667	4183.04194444	35720	22599	53500.2225205	221974.261061
2010-01-12	14	NA	9915	9915	7223.17444444	4763.37194444	39558	24681	60250.4256622	248619.69325
2010-01-12	15	NA	9740	9740	6850.82805556	4845.95361111	40596	24691	62960.3298172	254898.296798
2010-01-12	16	NA	9263	9262	5478.05611111	4077.08694444	35384	21565	55591.9440806	238310.12107
2010-01-12	17	NA	9587	9587	6414.83916667	4940.27666667	44170	26959	62021.1886986	279216.190341
2010-01-12	18	NA	10605	10605	8613.20027778	6311.25416667	54596	33198	75175.8276259	346918.876982
2010-01-12	19	NA	10792	10791	8783.34916667	5918.41611111	54059	33121	78389.9326197	347131.451182
2010-01-12	20	NA	10703	10703	8202.22472222	5152.58027778	49639	30345	79141.4381568	312547.388765
2010-01-12	21	NA	10275	10274	7860.9675	4993.26333333	49739	29739	79080.6273762	305926.891961
2010-01-12	22	NA	9813	9812	7219.1625	4561.92027778	42770	25362	73424.0063141	277878.472648
2010-01-12	23	NA	8954	8953	5620.89638889	3350.47138889	31903	18987	58765.1079296	213523.14018
2010-01-13	0	NA	7248	7245	3706.39277778	2238.05194444	20507	12261	41919.7427674	147033.884745
2010-01-13	1	NA	4756	4752	2051.62583333	1251.15833333	11733	7171	23627.1717518	83702.224576
2010-01-13	2	NA	3075	3075	1277.04138889	776.534722222	7560	4609	15120.4043048	53361.3718191
2010-01-13	3	NA	2118	2118	870.098333333	532.680277778	5333	3152	10674.7418278	36603.0626589
2010-01-13	4	NA	1909	1908	720.506666667	469.113611111	4328	2671	10758.6415137	35447.1603945
2010-01-13	5	NA	2589	2586	871.039166667	580.715	5670	3772	14682.7656286	48500.0014427
2010-01-13	6	NA	5250	5250	2597.34222222	1573.29888889	16828	11419	31961.4481051	111736.474405
2010-01-13	7	NA	8138	8138	5742.84027778	3660.31444444	35523	23366	56386.9994326	213159.394389
2010-01-13	8	NA	9378	9378	7890.14666667	5638.21666667	47680	30778	69385.5746389	289266.704561
2010-01-13	9	NA	9968	9968	8260.8825	5639.84916667	43913	28769	66992.8726456	283739.686801
2010-01-13	10	NA	9926	9925	7170.96	4536.37611111	37214	23896	55795.8306768	235067.808466
2010-01-13	11	NA	9775	9775	6728.72638889	4298.08527778	36251	22970	53949.1185217	224911.022609
2010-01-13	12	NA	9690	9690	6931.45472222	4631.17	38685	24431	55657.9443086	238199.369127
2010-01-13	13	NA	9866	9866	6930.42888889	4528.02055556	38258	24084	56846.1496244	237478.809823
2010-01-13	14	NA	9987	9987	7493.44444444	5247.46944444	42268	26464	66486.0623961	272828.902017
2010-01-13	15	NA	9728	9728	6744.78138889	4782.81111111	39541	23957	61873.0637715	252694.165194
2010-01-13	16	NA	9323	9321	5359.82166667	4021.91944444	33883	20686	54158.1156487	234691.65291
2010-01-13	17	NA	9630	9630	6333.23416667	4872.49472222	42530	25801	60974.4556083	273167.803032
2010-01-13	18	NA	10585	10583	8514.52555556	6146.56472222	52837	32015	72809.677366	337332.508636
2010-01-13	19	NA	10949	10949	8833.59472222	6015.50638889	54407	33032	78947.9558321	349880.308779
2010-01-13	20	NA	10838	10836	8196.07666667	5233.92722222	49584	29940	78303.1760004	311863.863466
2010-01-13	21	NA	10446	10446	7864.19805556	4952.71055556	48187	28834	81372.5032705	307423.897192
2010-01-13	22	NA	9994	9993	7275.61638889	4507.61305556	43005	25491	76414.1447757	283607.326277
2010-01-13	23	NA	9159	9159	5905.14305556	3544.10583333	33259	19619	61666.142547	223873.875471
2010-01-14	0	NA	7506	7506	4002.00555556	2401.19027778	22411	13229	43609.1948004	155359.901632
2010-01-14	1	NA	5231	5228	2274.57833333	1388.45694444	13258	7962	26519.6361509	93677.9199063
2010-01-14	2	NA	3422	3422	1474.94416667	899.656388889	8921	5240	17629.6414533	61531.350913
2010-01-14	3	NA	2457	2455	977.1475	608.542222222	5946	3532	12203.4247389	42425.84163
2010-01-14	4	NA	2228	2227	887.919166667	575.890277778	5350	3212	13526.8156039	45101.8920992
2010-01-14	5	NA	2599	2599	892.546388889	584.921388889	5746	3748	14724.1602997	49507.3451005
2010-01-14	6	NA	5213	5212	2446.98944444	1482.44277778	16196	10876	30327.8832287	105606.112549
2010-01-14	7	NA	8257	8256	5809.75777778	3644.93555556	35485	23409	56672.2285962	213478.751041
2010-01-14	8	NA	9587	9587	7941.86055556	5530.24944444	46158	29985	68126.584117	281744.650034
2010-01-14	9	NA	10086	10086	8159.83416667	5386.99611111	41197	27267	64234.4356524	269656.406608
2010-01-14	10	NA	9759	9759	6840.64944444	4242.71444444	34891	22476	51632.3488295	216675.684575
2010-01-14	11	NA	9728	9728	6399.80444444	4077.23722222	33360	21468	50519.6976305	210274.50284
2010-01-14	12	NA	9708	9708	6862.35805556	4578.98805556	35782	23250	54622.4733604	232453.845027
2010-01-14	13	NA	9936	9935	6752.7725	4433.25444444	35626	22499	55516.0417745	230028.634662
2010-01-14	14	NA	10038	10037	7162.74166667	4818.93333333	38551	24290	60540.0011995	249408.605634
2010-01-14	15	NA	9958	9958	6994.05611111	5048.28333333	39050	24110	64116.9193019	258978.695354
2010-01-14	16	NA	9516	9515	5601.11083333	4277.19555556	33148	20440	56463.9945476	240932.487863
2010-01-14	17	NA	9917	9916	6508.225	5117.10277778	42909	26070	63548.875377	280568.985461
2010-01-14	18	NA	10852	10851	8774.21555556	6518.58916667	52585	32161	76298.0521577	348979.967448
2010-01-14	19	NA	11245	11245	9230.62944444	6463.63	56119	33998	83598.2661382	367412.065016
2010-01-14	20	NA	11082	11082	8701.29055556	5680.09472222	52643	31550	83910.3567188	332785.126341
2010-01-14	21	NA	10717	10717	8235.38055556	5426.90027778	51501	30407	86703.0077769	329076.757661
2010-01-14	22	NA	10441	10441	7969.78638889	5242.80694444	49559	28907	86210.9430946	321225.453153
2010-01-14	23	NA	10050	10048	7206.17638889	4493.11472222	42184	24620	76907.5754131	280849.692645
2010-01-15	0	NA	8960	8957	5523.39944444	3357.43027778	30893	17953	58689.3924079	211900.070712
2010-01-15	1	NA	6859	6858	3430.09333333	2062.72777778	19394	11525	37765.9758829	134804.708673
2010-01-15	2	NA	4836	4833	2379.49833333	1405.86083333	13649	7956	26886.0355869	93665.8480256
2010-01-15	3	NA	3350	3348	1501.80694444	900.124722222	8913	5109	17674.3798819	61011.2450035
2010-01-15	4	NA	2813	2812	1232.2175	793.562222222	7394	4287	18022.3891814	59341.6848638
2010-01-15	5	NA	2884	2882	1064.88611111	716.658611111	6525	4190	18410.8749014	61113.2566908
2010-01-15	6	NA	5213	5212	2465.30888889	1540.14666667	16066	10858	32829.9102371	112768.395535
2010-01-15	7	NA	8237	8237	5550.205	3470.11694444	33613	22019	56112.9023134	208021.922817
2010-01-15	8	NA	9639	9638	7870.42333333	5461.25972222	44949	29270	69593.3620587	282624.65514
2010-01-15	9	NA	10002	10001	8134.77972222	5428.30472222	41014	27110	64312.8518544	271052.87354
2010-01-15	10	NA	9943	9943	6974.74	4390.66694444	35635	22756	54445.8375033	225946.6241
2010-01-15	11	NA	9716	9716	6608.31111111	4251.70777778	34784	21996	52530.428821	218162.824162
2010-01-15	12	NA	9278	9278	6578.20166667	4498.93694444	37071	23575	58116.0743457	239202.331531
2010-01-15	13	NA	9311	9311	6420.34611111	4402.33361111	36873	23165	58772.9067852	235958.098846
2010-01-15	14	NA	9788	9787	7226.81083333	4978.71083333	39361	24493	63829.2439917	257410.55035
2010-01-15	15	NA	9871	9869	7020.27861111	5150.29722222	39044	23974	65437.8440969	261432.93378
2010-01-15	16	NA	9639	9637	5759.67944444	4418.76527778	34321	20908	59156.9140976	247765.18308
2010-01-15	17	NA	9854	9854	6467.44944444	5051.67083333	42690	25380	63895.2491478	279168.947622
2010-01-15	18	NA	10864	10864	8587.78083333	6252.71222222	52429	31413	78269.6298741	345577.717308
2010-01-15	19	NA	11132	11131	9125.88305556	6565.12611111	58701	34065	84625.0631039	371125.714305
2010-01-15	20	NA	11136	11136	8656.01805556	5776.62166667	53104	30503	80849.7479089	327038.388608
2010-01-15	21	NA	10923	10922	7952.32527778	5116.17138889	49139	27851	77179.2497656	300855.509561
2010-01-15	22	NA	10677	10677	8178.4025	5377.01583333	53881	29732	79747.1310709	311407.556215
2010-01-15	23	NA	10598	10598	8348.70777778	5607.83916667	54279	29624	83465.5102339	322163.056419
2010-01-16	0	NA	10307	10305	8137.66305556	5453.43361111	52023	28342	83842.1409564	317420.89175
2010-01-16	1	NA	9686	9685	7052.69361111	4381.25361111	42708	23501	70807.2353482	262203.878044
2010-01-16	2	NA	8678	8678	6007.01527778	3616.02166667	35461	19698	61896.4783888	223215.157729
2010-01-16	3	NA	7438	7438	4711.04888889	2774.07083333	27028	14943	50757.3866421	178323.610989
2010-01-16	4	NA	5726	5724	3109.755	1975.2	17870	9930	39505.8652021	133387.570937
2010-01-16	5	NA	3310	3309	1383.65111111	918.877222222	7776	4648	21652.7973791	70104.7732034
2010-01-16	6	NA	3067	3066	1248.5875	835.920833333	7062	4591	21138.6715522	67132.6820593
2010-01-16	7	NA	3804	3804	1507.05611111	959.295555556	9148	5936	22825.2351743	74851.6729474
2010-01-16	8	NA	5203	5203	2299.9325	1371.385	14695	9361	28386.7556606	96844.9698995
2010-01-16	9	NA	6553	6553	3645.26805556	2054.48111111	22731	14278	36690.6351305	133381.654593
2010-01-16	10	NA	7533	7533	4509.42305556	2549.65138889	27893	17009	41145.5089594	154822.483284
2010-01-16	11	NA	8255	8255	5387.52666667	3122.69416667	32812	19573	46488.2421476	179538.363192
2010-01-16	12	NA	8650	8650	5982.57611111	3637.01055556	36960	21702	51303.4218496	202369.061658
2010-01-16	13	NA	9089	9089	6324.04472222	3991.335	38891	22519	54688.9766192	217452.392667
2010-01-16	14	NA	9111	9110	6236.73611111	3916.55305556	36840	21333	53513.5712332	211711.448898
2010-01-16	15	NA	9112	9111	6372.61805556	4201.39388889	40180	22973	57977.686748	228308.607327
2010-01-16	16	NA	8880	8879	5511.71194444	4059.55333333	39489	22266	56271.2577104	221072.315307
2010-01-16	17	NA	9093	9092	5825.41916667	4394.60777778	44497	24786	59395.5629026	233909.722223
2010-01-16	18	NA	10031	10031	7560.05277778	5045.58972222	49540	27659	66728.185095	264003.554888
2010-01-16	19	NA	10277	10276	8347.52555556	5897.13055556	56988	31202	72397.2752322	297148.660935
2010-01-16	20	NA	10341	10341	7640.67555556	4989.20694444	48372	26532	65410.7480024	270343.259551
2010-01-16	21	NA	10283	10282	7190.73222222	4563.66333333	46929	25243	62828.2861984	256007.934371
2010-01-16	22	NA	10354	10354	7966.25527778	5200.79444444	53743	28630	71555.9417301	289103.975984
2010-01-16	23	NA	10287	10287	8702.05027778	6240.23111111	60509	31851	81145.5158325	332028.76753
2010-01-17	0	NA	10142	10142	8577.68694444	6193.8275	57757	30562	84470.288387	335603.328958
2010-01-17	1	NA	9828	9828	7829.68916667	5164.38694444	50826	27245	80006.4812782	300475.510557
2010-01-17	2	NA	9123	9122	7012.37111111	4385.96861111	44038	23820	73195.0750634	266417.73661
2010-01-17	3	NA	8170	8168	5887.97027778	3592.71472222	35395	19076	63462.2914295	224244.507876
2010-01-17	4	NA	6557	6555	3832.92944444	2442.56972222	22136	12101	46648.2621225	160215.883864
2010-01-17	5	NA	3517	3514	1487.04472222	973.290555556	8529	4895	21142.7175473	69944.5996442
2010-01-17	6	NA	2616	2615	1025.40694444	682.638333333	6047	3719	16808.1991924	52743.3666426
2010-01-17	7	NA	2986	2986	1112.46861111	720.176944444	6949	4463	17670.7146347	57000.767188
2010-01-17	8	NA	3872	3871	1575.59805556	943.0875	10476	6525	20712.9874803	69367.9945086
2010-01-17	9	NA	5171	5171	2426.93805556	1385.80861111	17232	10236	27450.8539745	96640.6374501
2010-01-17	10	NA	6418	6418	3826.79722222	2121.40555556	26265	15287	37665.5985483	137819.847728
2010-01-17	11	NA	7378	7377	4873.43333333	2774.05722222	32101	18563	45510.8270754	170171.598097
2010-01-17	12	NA	8039	8037	6152.59277778	3983.295	45116	25711	56362.4182665	224374.649348
2010-01-17	13	2	8612	8612	7019.02194444	5306.46555556	53759	30234	67315.0651699	279105.131697
2010-01-17	14	15	8975	8975	7012.39027778	4945.21666667	47968	27005	64358.1529715	261108.009175
2010-01-17	15	8	9004	9003	6423.91111111	4364.24611111	42152	23775	62631.2671954	241475.027858
2010-01-17	16	4	8716	8716	5859.89638889	4251.10166667	42091	23744	61347.1081717	235121.896753
2010-01-17	17	3	8650	8649	5913.89111111	4298.50694444	43557	24360	60956.2200103	235407.898882
2010-01-17	18	5	8914	8913	6836.34722222	4687.29638889	45903	25876	66306.7900866	254825.943709
2010-01-17	19	5	8755	8755	6056.65694444	3841.67305556	38723	21926	57794.7516073	217525.73679
2010-01-17	20	4	8089	8089	5863.59	3840.69833333	41978	23421	59609.3195305	231829.93875
2010-01-17	21	3	7675	7672	5416.80527778	3359.73083333	37061	20645	54826.1302093	209190.709704
2010-01-17	22	2	7384	7384	5203.53722222	3315.6175	35968	19812	55538.8017847	208837.993577
2010-01-17	23	3	7066	7066	5151.39916667	3370.03027778	34984	19662	59363.4009503	215973.389929
2010-01-18	0	3	6199	6199	4082.47944444	2543.48416667	25417	14318	46565.2895998	164969.532959
2010-01-18	1	3	4867	4867	2921.66222222	1785.38277778	17904	10246	33278.9443494	117676.169471
2010-01-18	2	2	3524	3521	2111.58694444	1243.02166667	12620	7245	23389.0042009	81185.0229831
2010-01-18	3	NA	2739	2737	1555.88027778	903.133333333	9073	5229	17635.31261	60561.6426262
2010-01-18	4	NA	2283	2283	1172.56944444	766.466111111	6743	3975	16324.2225087	53532.5777598
2010-01-18	5	NA	2091	2091	826.163888889	557.371111111	4768	3002	13691.329564	44030.8992825
2010-01-18	6	NA	2959	2959	1196.7175	772.208055556	7324	4762	18100.4024173	59119.2407407
2010-01-18	7	NA	4525	4525	1883.36694444	1170.16777778	11321	7569	25850.6869015	86245.4252699
2010-01-18	8	NA	6067	6066	3270.39444444	1859.18027778	19840	12987	34457.8465076	123844.830095
2010-01-18	9	NA	6923	6923	4153.84666667	2359.13027778	24353	15484	41655.0581201	151782.231601
2010-01-18	10	NA	7114	7114	4327.63916667	2475.90277778	26294	16224	41007.4494267	152695.747763
2010-01-18	11	NA	7504	7503	4795.05111111	2855.30055556	29281	17717	45030.4496942	170849.127764
2010-01-18	12	NA	7825	7825	5357.23138889	3390.76722222	33218	20033	50731.7863285	195707.649133
2010-01-18	13	NA	8212	8211	5467.67722222	3488.49	32943	19762	52155.6454168	200471.631531
2010-01-18	14	NA	8508	8507	5716.66888889	3665.25111111	33673	20113	56042.7260503	211412.485193
2010-01-18	15	NA	8773	8772	5834.32527778	3869.43277778	36010	21276	59227.90341	224046.55951
2010-01-18	16	NA	8836	8835	5492.46861111	3875.68416667	34414	20405	58903.0587406	221293.876148
2010-01-18	17	NA	8772	8772	5769.70694444	3975.93416667	36891	21870	60009.6537805	225005.9305
2010-01-18	18	NA	9472	9472	6799.35138889	4335.79416667	40477	24169	66875.0354739	249082.266819
2010-01-18	19	NA	9216	9216	6163.99444444	3788.39	38312	22688	61346.4788979	226096.309252
2010-01-18	20	NA	8524	8524	5062.44694444	3061.88611111	30425	18099	55570.251032	202512.479739
2010-01-18	21	NA	7950	7950	4588.3025	2758.30722222	28003	16554	53163.8983057	189103.484101
2010-01-18	22	NA	7552	7551	4424.88638889	2700.04944444	26258	15564	53813.8467557	186794.631752
2010-01-18	23	NA	6678	6678	3700.67833333	2252.02138889	21053	12476	47300.7541353	159521.064205
2010-01-19	0	NA	5052	5052	2385.05055556	1481.06027778	13803	8145	31143.7945752	104416.231048
2010-01-19	1	NA	3304	3303	1410.76111111	879.040277778	8381	4981	18957.2051942	63266.8044606
2010-01-19	2	NA	2242	2242	900.203333333	568.066388889	5322	3239	11899.2402481	39648.4403214
2010-01-19	3	NA	1573	1572	613.468611111	383.036388889	3662	2229	8026.30583128	26687.5543341
2010-01-19	4	NA	1610	1609	619.553333333	411.031111111	3717	2330	9985.62338523	31961.0947849
2010-01-19	5	NA	2413	2412	885.214444444	575.600833333	5588	3773	14522.4483552	48217.4902971
2010-01-19	6	NA	5037	5036	2484.21888889	1503.93583333	15826	10932	30853.3428238	105960.920921
2010-01-19	7	NA	8211	8211	5656.49527778	3523.91527778	33630	22222	55600.9559592	206999.456189
2010-01-19	8	NA	9742	9742	8083.20638889	5483.55111111	44700	28807	68197.395689	278062.404082
2010-01-19	9	NA	10281	10281	8308.13833333	5416.90083333	40837	26666	65061.9891052	271252.193834
2010-01-19	10	NA	9940	9939	6600.46694444	4094.97722222	32794	21069	52249.4973428	213977.282091
2010-01-19	11	NA	9556	9556	5989.46555556	3815.87027778	31112	19857	49410.1135735	200802.270118
2010-01-19	12	NA	9505	9504	6166.39694444	3921.76694444	33373	21167	50648.5844975	208647.638248
2010-01-19	13	NA	9678	9677	6167.21555556	3852.9575	33676	21368	50021.3001107	205450.773754
2010-01-19	14	0	9923	9923	6767.51694444	4312.64805556	36412	22803	55337.4150911	227535.933881
2010-01-19	15	0	9912	9910	6631.96361111	4413.91361111	37182	22687	57762.2219681	233454.356176
2010-01-19	16	NA	9611	9610	5591.19388889	4002.07305556	33804	20701	54252.6601657	232323.534167
2010-01-19	17	NA	9783	9781	6514.43972222	4654.30583333	40648	24956	59156.0106384	262856.186869
2010-01-19	18	NA	10771	10771	8514.7475	5800.09305556	49843	30641	70782.9926938	321676.841637
2010-01-19	19	NA	10828	10828	8263.81416667	5143.96138889	47301	29231	71905.4519276	310606.571466
2010-01-19	20	NA	10282	10281	7303.51694444	4414.18055556	42315	26043	70115.9563837	271729.90591
2010-01-19	21	NA	9708	9707	6895.57888889	4218.62083333	42064	25207	70659.0313422	265088.614323
2010-01-19	22	NA	9425	9424	6206.53	3713.46138889	35059	21092	65781.7330671	237840.208471
2010-01-19	23	NA	8547	8547	4928.03111111	2922.30138889	27412	16355	54226.9522051	192313.56558
2010-01-20	0	NA	6571	6571	3204.49555556	1931.23527778	17881	10651	36150.2134737	127134.524285
2010-01-20	1	NA	4336	4335	1793.92222222	1091.98083333	10379	6310	20905.4088289	73045.4208623
2010-01-20	2	NA	2881	2881	1159.17694444	728.483055556	6982	4212	14880.5813532	50859.9557931
2010-01-20	3	NA	2061	2060	791.374722222	486.59	4788	2881	9779.2008565	33801.1523626
2010-01-20	4	NA	1828	1828	656.201666667	435.816388889	4105	2509	9913.03417715	32821.940144
2010-01-20	5	NA	2479	2479	801.353333333	525.920833333	5329	3603	12857.0835548	43314.8819685
2010-01-20	6	NA	5208	5208	2484.05972222	1491.55222222	16204	10978	29777.0794756	104071.416381
2010-01-20	7	NA	8264	8262	5742.06916667	3547.72305556	34238	22635	53904.7928043	204975.399314
2010-01-20	8	NA	9681	9681	7965.78638889	5402.45638889	45186	29466	65194.7973679	272416.639226
2010-01-20	9	NA	10270	10270	8312.73722222	5487.46611111	41289	27250	65393.0221122	274444.153285
2010-01-20	10	NA	9974	9973	6771.67638889	4204.355	34210	22035	51387.0928182	215529.186407
2010-01-20	11	NA	9768	9767	6273.19277778	3956.27055556	33586	21287	49640.2264569	205941.511479
2010-01-20	12	NA	9743	9743	6633.67388889	4272.69833333	35862	22831	52102.7483749	221025.346684
2010-01-20	13	NA	9857	9857	6534.34833333	4153.55222222	34791	22091	52946.4346826	218205.260005
2010-01-20	14	NA	10020	10020	7047.40805556	4538.15611111	38073	23996	57642.2033878	237815.614603
2010-01-20	15	NA	9895	9895	6865.30166667	4663.57472222	39162	24133	61838.3857619	248413.76572
2010-01-20	16	NA	9325	9323	5420.13361111	3953.17333333	34423	21188	54774.3498912	235325.927928
2010-01-20	17	NA	9415	9415	6192.03333333	4804.04277778	42226	25727	59936.3328127	270458.829936
2010-01-20	18	NA	10694	10694	8520.955	6239.97138889	52297	32252	74504.5147927	341998.256943
2010-01-20	19	NA	11056	11055	8949.19694444	6053.30055556	53944	33164	79307.9607344	350317.024283
2010-01-20	20	NA	10937	10937	8385.89638889	5354.34138889	49129	29997	79559.8963712	315989.87905
